flatheadphillips_sheetmetal_stainless_#10x1p75,1.72699,1.56748,0.19632,0.34356,0.05521,28.00000
flatheadphillips_sheetmetal_stainless_#10x1p75,1.76380,1.53681,0.20245,0.38037,0.04601,24.00000
flatheadphillips_sheetmetal_stainless_#10x1p75,1.74847,1.57975,0.20245,0.34969,0.07669,25.00000
flatheadphillips_sheetmetal_stainless_#10x1p75,1.76074,1.53067,0.21472,0.38650,0.06442,24.00000
flatheadphillips_sheetmetal_stainless_#10x1p75,1.70859,1.52147,0.17178,0.34356,0.03374,24.00000
flatheadphillips_sheetmetal_stainless_#10x1p75,1.71779,1.54908,0.21472,0.34969,0.05521,25.00000
flatheadphillips_sheetmetal_stainless_#10x1p75,1.72699,1.53681,0.19018,0.34356,0.04601,25.00000
flatheadphillips_sheetmetal_stainless_#10x1p75,1.72086,1.54294,0.19632,0.34969,0.04908,23.00000
flatheadphillips_sheetmetal_stainless_#10x1p75,1.73313,1.53681,0.19018,0.37423,0.04294,24.00000
flatheadphillips_sheetmetal_stainless_#10x1p75,1.72393,1.58589,0.19632,0.35583,0.06748,26.00000
flatheadphillips_sheetmetal_stainless_#10x3p00,3.08282,2.85890,0.20245,0.38037,0.09816,44.00000
flatheadphillips_sheetmetal_stainless_#10x3p00,3.11350,2.83742,0.17791,0.37423,0.10123,44.00000
flatheadphillips_sheetmetal_stainless_#10x3p00,3.04294,2.80061,0.19018,0.38037,0.06442,44.00000
flatheadphillips_sheetmetal_stainless_#10x3p00,3.11656,2.87730,0.22086,0.41104,0.10123,45.00000
flatheadphillips_sheetmetal_stainless_#10x3p00,3.07055,2.86503,0.18405,0.36810,0.09202,45.00000
flatheadphillips_sheetmetal_stainless_#10x3p00,3.06442,2.85583,0.19632,0.37423,0.08282,45.00000
flatheadphillips_sheetmetal_stainless_#10x3p00,3.08589,2.86196,0.19632,0.38037,0.08896,44.00000
flatheadphillips_sheetmetal_stainless_#10x3p00,3.07055,2.84663,0.17791,0.36810,0.15644,44.00000
flatheadphillips_sheetmetal_stainless_#10x3p00,3.05215,2.85890,0.18405,0.36810,0.07362,44.00000
flatheadphillips_sheetmetal_stainless_#10x3p00,3.12270,2.87730,0.20552,0.38037,0.13190,45.00000
flatheadphillips_sheetmetal_zinc_#10x2p50,2.53988,2.40491,0.19632,0.37423,0.08896,37.00000
flatheadphillips_sheetmetal_zinc_#10x2p50,2.55215,2.38957,0.20245,0.38037,0.07975,37.00000
flatheadphillips_sheetmetal_zinc_#10x2p50,2.51227,2.34969,0.19018,0.36196,0.07055,37.00000
